read_id,meter_id,customer_id,read_timestamp,read_type,units_consumed,cumulative_reading,voltage_v,current_a,power_factor,peak_demand_kw,reactive_units_kvar,tamper_flag,outage_flag,quality_flag,created_at
RD00016407,MTR002172,CUST002172,2024-07-20 08:18:10,Automatic,3.592,420286.14,235.3,12.58,0.85,11.92,0.4373,0,0,Good,2024-07-20 08:42:10
RD00002659,MTR002475,CUST002475,2022-10-09 12:59:37,Automatic,13.046,464074.2,228.8,48.78,0.94,77.84,4.7868,0,0,Estimated,2022-10-09 13:09:37
RD00028342,MTR001539,CUST001539,2024-08-16 05:46:55,Automatic,,331391.63,235.3,48.61,0.896,2.605,0.0965,0,0,Good,2024-08-16 05:54:55
RD00012328,MTR002540,CUST002540,2024-09-09 07:00:09,Estimated,7.9132,317631.44,222.7,21.92,0.895,40.582,2.0206,0,0,Good,2024-09-09 07:12:09
RD00046231,MTR003337,CUST003337,2023-02-07 19:26:39,Automatic,21084.9,,221.8,10.77,0.718,70.728,3.2637,0,0,Good,2023-02-07 19:27:39
RD00038798,MTR002621,CUST002621,2024-07-20 12:33:31,AUTOMATIC,-,497993.46,232.0,23.83,0.814,7.341,0.5625,0,0,Good,2024-07-20 12:52:31
RD00027899,MTR001930,CUST001930,2024-07-16 17:41:13,Manual,0.715,162666.58,226.3,4.66,0.791,3.155,0.1277,0,0,Good,2024-07-16 17:58:13
RD00047647,MTR001118,CUST001118,2022-02-11 18:51:35,Automatic,3.3158,261265.92,232.3,15.2,0.781,13.224,0.3351,0,0,Good,2022-02-11 19:15:35
RD00003423,MTR004169,CUST004169,2022-04-07 23:33:35,Estimated,8391.0,157335420.0,225.5,49.67,0.969,35.313,0.925,0,0,Good,2022-04-07 23:52:35
RD00013804,MTR000024,CUST000024,2024-11-02 02:13:02,Automatic,49.8041,8.54,224.8,UNKNOWN,0.93,198.87,13.158,0,0,Good,2024-11-02 02:39:02
RD00029415,MTR000697,CUST000697,2022-09-19 04:43:47,Manual,0.934,269745.01,231.3,34.69,0.968,3.85,0.3044,0,0,Invalid,2022-09-19 05:04:47
RD00025732,MTR000287,UNKNOWN,2024-11-24 23:20:19,Manual,1.1892,399178.08,214.6,35.27,0.732,5.358,0.3768,0,0,Invalid,2024-11-24 23:39:19
RD00042716,MTR003536,CUST003536,2024-06-10 12:32:13,Automatic,,N/A,223.3,11.34,0.779,-,0.4727,0,0,Invalid,0
RD00034801,MTR002782,CUST002782,2022-12-25 10:09:06,Automatic,2.1992,377192.82,UNKNOWN,7.35,0.906,7.307,0.7699,0,0,Suspect,2022-12-25 10:23:06
RD00004614,MTR000920,CUST000920,2022-12-15 08:26:18,Automatic,200.8125,55.312059999999995,232.9,14.08,0.983,603.398,76.2273,0,0,Good,2022-12-15 08:46:18
RD00014641,MTR002294,CUST002294,2024-10-17 07:07:29,Automatic,,102272.17,249.8,0.17,0.881,8.06,0.6464,0,0,Good,2024-10-17 07:29:29
RD00019747,MTR099688,CUST003917,2022-12-06 05:23:54,Manual,13.2579,272578.71,234.5,29.21,0.798,77.508,3.4506,0,-,Good,2022-12-06 05:27:54
RD00019723,MTR003330,CUST003330,2023-04-26 09:34:39,Automatic,2.2104,210232.15 kWh,212.6,17.33,0.75,-,0.3476,0,0,Good,2023-04-26 10:02:39
RD00025828,MTR000806,CUST000806,2024-07-08 12:54:42T00:00:00Z,Manual,0.8949,119698.35,227.3,2.09,0.756,3.426,0.1747,0,0,good,2024-07-08 12:57:42
RD00024363,,CUST001834,2022-04-17 17:02:58,Automatic,1.4676,405686.7,230.6,37.5,0.963,8.501,0.2243,0,0,Good,2022-04-17 17:29:58
RD00015200,  MTR000095,CUST000095,2023-06-21 22:21:11,Automatic,,494911.94,230.4,26.21,0.821,197.168,9.8905,0,0,Good,2023-06-21 22:44:11
RD00025155,MTR003672,CUST003672,2023-10-27 22:52:59,,14.1828,498566.43,219.6,41.7,0.898,82.374,4.8812,0,0,,2023-10-27 23:09:59
RD00042427,MTR001726,CUST001726,NULL,Manual,0.4979,424403.18,225.9,18.51,0.869,1.658,0.079,1,0,Good,09/05/2023
RD00040468,MTR004486,CUST004486,2024-02-14 11:00:16T00:00:00Z,Automatic,2.1792,267584.63,,7.79,,8.115,0.7136,0,0,Estimated,2024-02-14 11:10:16
RD00023246,MTR003000,CUST003000,2023-11-03 20:12:54,Automatic,2.288,470786.54,220.6,0.29,0.98,7.211,0.8186,0,N/A,Good,2023-11-03 20:15:54
RD00021472,MTR002167,CUST002167,2023-01-22 04:38:03,Automatic,11.5252,488025.78,223.0,49.43,0.816,46.627,3.8166,0,0,Good,2023-01-22 04:44:03
RD00021346,MTR000918,CUST000918,2022-03-19 05:45:16,Automatic,1.0734,479731.44,214.6,38.7,0.732,,0.333,0,UNKNOWN,Suspect,2022-03-19 06:01:16
RD00000423,MTR001791,CUST001791,2022-09-24 03:45:16,Revised,1.4571,153971.37,222.6,40.01,0.977,6.722,0.4624,,0,Good,2022-09-24 04:00:16
RD00022106,MTR002289,CUST002289,2024-03-26 05:11:36,Automatic,1.0076,460746.14,218.7,28.5,0.713,4.137,0.2381,0,0,Good,2024-03-26 05:24:36T00:00:00Z
RD00001000,MTR000903,CUST000903,2024-04-06 03:18:26,Automatic,7.5425,437364.01,226.4,29.06,0.994,25.226,1.7196,0,0,Invalid,2024-04-06 03:20:26
RD00027081,MTR002400,CUST002400,02-06-2022,Manual,0.2146,50803.12,236.6,7.18,0.887,0.726,0.0455,0,0,Good,2022-06-02 17:04:01
RD00032675,MTR002606,CUST002606,2024-10-07 08:22:36,Automatic,26.1693,280182.11,231.0,12.96,0.97,154.682,9.9452,0,0,Good,2024-10-07 08:36:36
RD00044109,MTR002491,CUST002491,2024-06-02 18:44:15,Automatic,1.1645,349257.81,228.0,41.16,0.999,NULL,0.257,0,0,Good,2024-06-02 18:58:15
RD00035811,MTR003444,CUST003444,2023-01-30 22:58:01,Automatic,1.0591,70659.39,N/A,27.7,0.852,4.624,0.3529,0,0,Good,2023-01-30 23:15:01
RD00046086,  MTR000099,CUST000099,,Automatic,1.1051,121096.37,222.2,,0.941,3.414,0.1164,0,0,GOOD,2023-08-31 11:34:42
RD00033931,MTR000655,CUST000655,2023-05-07 11:25:01,Automatic,1.7069,90279.86,225.9,37.91,0.878,9.87,0.296,0,0,Good,2023-05-07 11:52:01
RD00023964,MTR002210,CUST002210,2022-11-12 11:55:15,0,0.4355,142754.88,231.2,33.61,0.885,1.948,NULL,0,,Good,2022-11-12 12:25:15
RD00019968,MTR001960,CUST001960,0,Manual,1.0976,125776.89,219.2,48.71,0.903,6.216,0.1804,0,0,Good,2023-05-28 02:01:46
RD00014296,MTR000616,  CUST000616,2022-03-16 17:34:38,Manual,1.6141,284649.51,230.3,28.12,0,6.392,0.6016,0,0,Suspect,2022-03-16 17:38:38
RD00011813,MTR004040,CUST004040,2023-02-03 15:09:53,Estimated,5.3814,163361.25,238.9,1.16,0.848,18.388,NULL,0,0,Good,2023-02-03 15:11:53
RD00018051,MTR004584,CUST004584,2024-12-18 20:35:15,Manual,1.2719,328961.65,,12.54,0.908,7.354,0.1639,0,0,Good,2024-12-18 21:02:15
RD00020260,MTR001645,CUST001645,2024-04-18 11:00:01,Estimated,1.9551,396025.28,219.5,48.4,0.706,,0.2614,0,0,Good,2024-04-18 11:20:01
RD00018036,MTR000249,CUST000249,2024-09-14 17:15:49,Automatic,2.1579,196165.56,229.3,30.72,0.724,10.405,0.7708,0,0,Good,2024-09-14 17:18:49
RD00014732,MTR002787,CUST002787,2022-12-05 20:44:40,Manual,1.8853,347796.04,231.5,24.42,0.954,6.082,0.666,0,0,GOOD,2022-12-05 21:04:40
RD00001518,MTR003379,CUST003379,2024-08-24 22:13:48,-,1.5984,264235.66,236.4,27.27,0.728,9.044,0.4375,,0,Good,2024-08-24 22:28:48
RD00047858,  MTR003204,CUST003204,,Estimated,4.4276,374762.61,206.4,14.64,0.712,14.527,-,0,0,GOOD,2023-04-30 20:56:29
RD00008920,MTR004382,CUST004382,2024-06-04 12:43:12,Automatic,0.6141,406535.63,232.9,42.53,0.963,2.781,0.2177,-,0,Estimated,2024-06-04 12:54:12
RD00035325,MTR002490,CUST002490,2022/07/21 16:35:46,Automatic,2.5356,111748.53,226.7,31.65,0.779,14.289,0.5367,0,0,Good,2022-07-21 17:01:46
RD00022233,MTR004536,CUST004536,2022-11-02 14:00:06,Manual,0.5765,491356.12,0,10.05,0.871,3.439,0.2183,0,0,Good,2022-11-02 14:10:06
RD00024455,MTR004046,CUST004046,2024-01-05 01:44:51,Estimated,0.9133,308383.26,225.7,38.98,0.916,3.118,0.1994,-,0,Invalid,2024-01-05 01:45:39
RD00001880,MTR000295,CUST000295,2023-10-04 04:13:02,Automatic,0.755,423301.19,240.2,9.87,0.968,2.774,0.1455,0,UNKNOWN,Good,2023-10-04 04:43:02
RD00011946,MTR004869,CUST004869,2022-07-27 01:26:00,Automatic,2.7615,30384.6,247.4,4.24,0.781,12.64,1.0687,0,0,Estimated,2022-07-27 01:32:00
RD00041442,MTR003895,CUST003895,2024-12-11 13:30:30,Manual,1.436,115844.45,234.6,45.54,0.872,7.106,0.2261,0,0,Good,2024-12-11 13:35:30
RD00011086,MTR000232,CUST000232,2023-11-05 02:27:42,Manual,0.8345,264627.16,233.3,16.53,0.904,2.987,0.3325,0,0,Good,05/11/2023
RD00031151,MTR003679,CUST003679,2022-02-09 09:19:23,Automatic,31.5274,73397.61,225.1,36.28,0.91,N/A,5.4745,0,0,Good,2022-02-09 09:39:23
RD00036256,MTR002698,CUST002698,2024-12-14 15:12:13,Automatic,0.0022132999999999996,294388.69,212.4,41.69,0.98,7.858,0.3833,0,0,Good,2024/12/14 15:26:13
RD00017890,MTR004756,CUST004756,2022-05-17 12:30:43,Revised,1.4301,270281.34,223.3,43.08,0.75,7.38,0.4651,0,0,Good,2022/05/17 12:44:43
RD00037561,MTR002564,CUST002564,2022-03-09 02:03:54,Automatic,2.8383,438371.21,230.9,1.76,0.925,11.301,0.8754,0,0,Good,2022-03-09 02:26:54
RD00013353,MTR099599,CUST002387,2024-07-27 02:55:10,Estimated,0.4906,416664.77,222.6,46.73,0.727,0,0.0667,0,0,Good,2024-07-27 02:58:10
RD00043091,MTR000975,CUST000975,2022-11-16 13:56:49,Automatic,1.2459,126995.21,233.4,42.43,0.732,5.408,UNKNOWN,0,0,Good,2022-11-16 14:18:49
RD00034359,MTR003567,CUST003567,14/04/2024,Automatic,0.54,155956.38,224.6,40.64,0.941,3.014,0.0712,0,0,Good,2024-04-14 08:43:55
RD00034003,MTR000768,CUST000768,2024-03-30 18:27:37,Automatic,1.5586,310128.2,NULL,23.6,0.719,6.57,0.4315,0,0,Estimated,2024-03-30 18:31:37
RD00012886,MTR002001,CUST002001,2024-03-17 00:22:43,Manual,0.1085,127805.1,215.3,38.24,0.783,0.602,0.0414,0,0,Good,2024-03-17 00:34:43
RD00043864,MTR004805,CUST004805,2022-03-03 14:55:08,Automatic,0.6195,53422.62,233.2,38.74,0.808,N/A,0.1591,0,,Good,2022-03-03 15:17:08
RD00043308,MTR004562,CUST004562,2023-08-18 07:27:09,REVISED,18.471,188809.22,236.3,9.16,0.731,60.451,4.8107,0,0,Estimated,2023-08-18 07:51:09
RD00008210,MTR000642,CUST000642,2024-11-27 04:23:28,Automatic,6.3168,109636.93,234.9,41.91,0.914,35.447,1.6827,0,1,good,2024-11-27 04:29:28
RD00005402,MTR001732,CUST001732,2023-03-14 06:00:05,Automatic,0.1721,109420.38,221.1,4.24,0.973,0.857,0.0587,0,0,Good,2023-03-14 06:14:05
RD00047754,MTR004274,CUST004274,2023-05-25 13:56:46,Manual,2.1554,135184.63,237.6,9.96,0.88,,0.2624,0,0,Good,2023-05-25 14:20:46
RD00039422,  MTR004755,CUST004755,2022-08-19 18:14:37,Automatic,15.1764,489239.67,-,4.71,0.778,46.881,3.4918,0,0,Good,1660867200
RD00015640,MTR004680,CUST004680,2022-04-08 06:18:09,Automatic,0.0007719000000000001,117463.55,213.1,22.55,0.886,4.405,N/A,0,0,Good,2022-04-08 06:40:09
RD00039834,MTR000348,CUST000348,2022-07-14 11:57:39,Automatic,4.356,,239.3,40.83,0.781,22.171,0.8868,0,0,Good,2022-07-14 12:21:39
RD00038373,MTR003342,CUST003342,2024-12-28 04:33:10,Automatic,6.2729,328767.7,220.5,46.31,0.961,34.012,1.6365,0,0,Suspect,2024-12-28 04:35:10
RD00011011,MTR004936,CUST004936,2023-10-18 07:37:54,Automatic,0.7659,110408.6,221.8,8.73,0.919,-,0.2002,0,0,Good,-
RD00003830,MTR004643,CUST004643,2024-09-12 18:11:04,Automatic,1.3683,402651.06,253.1,17.23,0.889,4.129,0.179,0,1,Good,2024-09-12 18:39:04
RD00006666,0,CUST001718,2024-04-11 09:02:05,Automatic,8.699,187719.22,235.1,49.7,0.786,44.078,1.0507,0,0,Good,2024-04-11 09:31:05
RD00029388,MTR003466,CUST003466,2024-10-24 23:27:14,Automatic,4.7329,209885.33,225.4,20.69,,UNKNOWN,1.7064,0,0,Good,2024-10-24 23:48:14
RD00042710,MTR001611,CUST001611,2024-03-06 21:26:08,Automatic,"2,5368",481388.55,237.5,46.64,0.85,11.54,0.7223,1,0,Good,2024-03-06 21:52:08
RD00009518,MTR003707,UNKNOWN,2024-08-24 14:15:28,Automatic,7.1901,166130.68,228.7,16.04,0.797,36.277,1.7907,0,0,GOOD,2024-08-24 14:30:28
RD00003302,MTR001553,CUST001553,2023-04-28 18:48:02,Revised,2.449,43583.27,239.6,30.64,0.909,12.142,0.5712,0,0,Invalid,2023-04-28 19:04:02
RD00043045,MTR003567,CUST003567,2022-07-13 11:41:30T00:00:00Z,Automatic,2.7427,403794.48,221.9,44.07,0.724,UNKNOWN,1.0743,0,0,Suspect,2022-07-13 11:50:30
RD00032767,MTR000395,CUST000395,2022-10-10 18:51:28,Automatic,2.8838,344161.92,226.7,40.61,0.777,13.216,0.7131,N/A,,Good,2022-10-10 19:09:28
RD00024606,MTR003422,CUST003422,2022-08-23 21:13:21,Revised,2.4075,391946.97,226.9,44.7,0.719,12.724,0.7959,0,0,Good,2022-08-23 21:41:21
RD00009575,MTR004096,CUST004096,2023-08-23 21:52:29,Automatic,2.3823,389511.8,239.0,30.36,0.955,9.438,0.4854,0,0,Good,2023-08-23 22:13:29
RD00016020,MTR002212,CUST002212,2024-12-06 06:22:24,Automatic,5.5428 kWh,135110.1,239.5,24.96,0.898,30.972,1.5399,0,0,Invalid,2024-12-06 06:24:24
RD00042694,MTR000337,CUST000337,2024/03/31 11:06:22,Estimated,-1.7261,408405.04,240.8,35.88,0.818,8.309,UNKNOWN,-,0,Good,2024-03-31 11:35:22
RD00049208,MTR000133,CUST000133,2022-10-27 10:40:01,Automatic,1.5138,76173.23,242.0,32.66,0.705,8.936,0.3964,0,0,UNKNOWN,2022-10-27 10:46:01
RD00031171,MTR003432,CUST003432,2022-08-27 01:17:24,Automatic,0.5693,446942.32,231.8,15.91,0.944,1.928,0.1579,0,,Good,2022-08-27 01:21:24
RD00004173,MTR004142,CUST004142,2024-02-11 20:11:00,Automatic,0.7331,186383.75,224.6,30.62,0.824,3.759,UNKNOWN,0,0,Good,2024-02-11 20:17:00
RD00021507,MTR003815,CUST003815,2024-12-06 15:22:47,Automatic,2.4397,430036.28,220.7,32.43,0.828,8.994,0.6243,0,0,NULL,2024-12-06 15:29:47
RD00035516,MTR004479,CUST004479,2023-08-04 13:41:39,Estimated,UNKNOWN,469504.98,236.1,9.3,0.842,4.132,0.1706,0,0,Good,2023-08-04 14:11:39
RD00007416,MTR004022,CUST004022,2022-08-09 11:08:49,Automatic,1.1758,87242.96,229.9,11.72,0.872,6.917,0.2262,0,0,0,2022-08-09 11:27:49
RD00049509,MTR003683,CUST003683,2023-03-28 12:22:51,Automatic,1.6053,50621.16,222.6,36.96,0.765,7.394,0.4908,0,0,Invalid,2023-03-28 12:37:51
RD00041148,MTR004745,CUST004745,2024-04-28 23:30:37,Automatic,4.3437,364887.7,204.0,0,0.766,23.536,0.6122,0,0,Good,2024-04-28 23:53:37
RD00026782,  MTR004133,CUST004133,02/09/2023,Manual,0,175248.24,224.3,8.42,0.705,50.372,3.1112,0,0,Good,2023-09-02 11:43:23
RD00048866,MTR003811,CUST003811,2024-07-06 17:32:10,Automatic,NULL,65564.75,-,19.51,0.886,5.865,0.4543,0,0,Good,2024-07-06 17:35:10
RD00041654,MTR002909,CUST002909,2024-11-17 07:30:48,Automatic,1.3518,33623.19,N/A,35.59,0.739,4.227,0.5047,,,Good,2024-11-17 07:59:48
RD00013746,MTR004939,CUST004939,N/A,Automatic,0.2132,395407.37,223.8,0.26,0.963,0.672,0.0471,0,0,Good,UNKNOWN
RD00038201,MTR004356,CUST004356,,Manual,2.5296,40529.2,214.2,44.27,0.984,8.113,0.9613,0,1,Good,2022-02-18 11:59:52
RD00033359,MTR001004,CUST001004,2022-09-11 14:42:13,UNKNOWN,50.9586,169172.79,223.3,8.31,0.845,284.26,6.5883,0,0,Good,2022-09-11 15:01:13
RD00031369,MTR003110,CUST003110,2024-05-28 19:10:08,Automatic,3.4898,253621.76,222.6,32.29,,18.191,0.7712,0,1,Good,2024-05-28 19:33:08
RD00011371,MTR002623,CUST002623,2024-06-13 14:55:11,Estimated,0.1665,282794.0,233.0,43.85,0.82,0.792,0.0504,0,0,Good,2024-06-13 15:20:11
RD00034939,MTR000250,CUST000250,2022-05-16 17:47:05,Revised,0.9511,UNKNOWN,UNKNOWN,26.39,0.867,3.092,0.1655,0,0,Good,2022-05-16 18:10:05
RD00047734,MTR003654,CUST003654,2023-10-29 10:36:16,,6.1063,126312.64,235.5,26.62,0.865,27.606,1.1503,0,0,Good,2023-10-29 10:58:16
RD00049345,MTR000650,CUST000650,2022-08-04 23:07:04,Estimated,"1,4145",342562.43,234.9,9.97,0.854,5.187,0.3975,0,0,Good,2022-08-04 23:23:04
RD00003727,MTR002331,CUST002331,2023-09-01 11:07:06,Automatic,1.3116,391256.33,218.5,26.14,0.857,4.957,0.177,0,0,Suspect,2023-09-01 11:18:06
RD00022818,MTR003082,CUST003082,2024-05-10 04:02:09,Automatic,15.3129,130751.95,212.9,35.66,0.781,49.055,2.7992,0,0,Good,2024-05-10 04:22:09
RD00022294,MTR002048,CUST002048,2022-12-02 23:01:39,Automatic,0.0804,89001.97,238.0,23.18,0.858,0.41,,0,0,Good,2022-12-02 23:21:39
RD00007069,MTR000667,-,2022-09-15 07:01:12,Automatic,16.9859,NULL,222.3,45.78,0.987,92.319,3.0234,0,0,Good,2022/09/15 07:22:12
RD00015811,MTR003957,CUST003957,2022-06-29 08:59:04,Automatic,,92362.05,227.7,43.13,0.8,5.325,0.235,0,0,Estimated,2022-06-29 09:22:04
RD00012811,MTR003799,CUST003799,2022-06-26 09:06:45,Manual,1.8928,330429.36,229.0,15.2,0.938,11.179,0.6227,0,0,Good,2022-06-26 09:15:45
RD00045148,MTR003677,CUST003677,24/12/2023,Automatic,1.516,14189.85,240.2,2.34,0.788,8.048,0.5688,0,0,Suspect,2023-12-24 13:40:46
RD00005077,MTR001531,CUST001531,2024-05-08 06:20:17,Manual,1.7975,35004.61,207.5,44.02,0.908,6.794,0.5911,0,0,Good,2024-05-08 06:39:17
RD00017212,MTR002579,CUST002579,2024-04-26 05:24:36,Automatic,0.104,57652.2,224.4,45.54,-,0.607,N/A,0,0,Good,2024-04-26 05:31:36
RD00001894,MTR002463,CUST002463,2024-11-29 07:39:16,Automatic,2.9718,438341.1,245.3,49.99,0.735,12.606,0.9929,0,0,Good,NULL
RD00047235,  MTR002424,CUST002424,2022-01-25 15:52:53,Automatic,16.962,381219.73,233.9,16.12,0.764,66.451,6.1674,0,0,Good,2022-01-25 16:11:53T00:00:00Z
RD00012515,MTR000755,CUST000755,2023-09-03 01:45:15,Manual,1.3669,82197.55,213.4,40.82,0.953,6.131,NULL,0,0,Suspect,2023-09-03 02:14:15
RD00047559,MTR002002,  CUST002002,2023-08-05 06:18:17T00:00:00Z,Automatic,0.6851,,UNKNOWN,N/A,0.748,2.312,0.2394,0,0,Good,2023-08-05 06:26:17
RD00027313,MTR001862,CUST001862,2022-03-12 16:22:38,Automatic,1.6686,UNKNOWN,238.5,33.44,0.707,5.19,0.484,0,0,Estimated,2022-03-12 16:33:38
RD00032712,MTR000460,CUST000460,2022-12-27 18:34:25,Manual,25.8579,209494.94 kWh,-,40.46,0.727,148.434,7.5217,0,0,Good,2022-12-27 18:53:25
RD00033414,MTR000583,CUST000583,2022-06-17 14:17:23,AUTOMATIC,1.692,214866230.0,237.0,N/A,0.821,5.331,0.5383,0,0,Good,2022-06-17 14:37:23
RD00023932,MTR002468,,2024-07-31 16:04:16,UNKNOWN,69.1666,137732.57,234.6,6.59,0.956,272.37,25.085,0,0,Good,
RD00018268,MTR004820,CUST004820,2023-05-18 13:22:09,Manual,217.2298,16347.28,244.6,16.05,0.964,1095.947,61.226,0,0,Estimated,2023-05-18 13:34:09
RD00038055,MTR001939,CUST001939,2022-07-21 07:58:24,Automatic,3.3147,200149.85,208.9,45.56,0.973,13.137,,0,0,Good,2022-07-21 08:23:24
RD00002069,MTR003425,CUST003425,2024/07/31 16:13:40,Automatic,105.631,75679.62,216.7,19.89,0.71,554.698,23.4482,0,0,Good,2024-07-31 16:33:40
RD00024317,MTR001966,CUST001966,,Automatic,0.4844,"384003,05",243.6,2.49,0.788,2.103,0.1346,0,0,Good,1666656000
RD00040889,MTR004431,CUST004431,2024-09-28 13:54:16,Automatic,95.6996,98992.08,234.7,10.79,0.884,509.445,,0,0,Good,2024-09-28 14:18:16
RD00009354,MTR003079,CUST003079,2023-01-29 03:17:55,Automatic,1.3178,151308.36,234.8,,0.787,6.758,0.3467,,0,Good,
RD00001258,MTR000067,CUST000067,2022-08-30 01:41:40,Automatic,0.4028,492991.04,210.4,21.37,0.993,1.58,0.1599,0,0,Estimated,2022-08-30 02:00:40
RD00006264,MTR000812,,2022-06-01 18:32:53,Automatic,0.6544,272659.24,219.4,31.42,0.767,2.793,0.1556,0,0,Invalid,2022-06-01 18:42:53
RD00033095,MTR001291,CUST001291,1700092800,Automatic,0.6491,408357.53,232.6,9.39,0.759,3.517,0.1096,0,0,Estimated,2023-11-16 03:38:04
RD00014670,MTR000954,CUST000954,2022-11-21 17:13:27,Automatic,0.7906,472925.96,-,34.39,0.963,3.937,0.1262,0,0,Good,2022-11-21 17:20:27
RD00042211,MTR001145,CUST001145,2024-05-12 03:01:00,Estimated,0.6079,NULL,N/A,45.1,0.75,3.302,0.1201,0,0,Good,2024-05-12 03:08:00
RD00048568,MTR003619,CUST003619,2024-11-24 10:51:39,N/A,1.2462,110958.17,238.2,11.77,0.878,N/A,0.3593,0,0,Good,2024-11-24 11:12:39
RD00032211,MTR004655,CUST004655,2024-08-01 20:04:08,Automatic,3.2687,95576.65,222.9,3.67,0.821,11.85,1.3049,0,0,Good,2024-08-01 20:26:08
RD00044178,MTR001228,CUST001228,2023-02-03 14:42:03,Automatic,12.2668,413908.06,221.3,,0.884,53.567,2.4059,0,0,Estimated,2023-02-03 15:02:03
RD00047908,MTR000350,CUST000350,2024-10-08 17:58:22,Manual,4.8817,81658.65,240.6,8.01,0.73,18.886,-,0,0,Good,2024-10-08 18:19:22
RD00007091,MTR003022,CUST003022,2024-10-30 04:22:02,Estimated,0.4814,323178.49,0,,0.933,1.591,0.1065,0,0,Good,2024-10-30 04:51:52
RD00015707,MTR002944,CUST002944,2022-03-20 11:16:41,Automatic,178.6603,,218.8,18.49,0.987,758.111,21.4307,0,0,GOOD,20/03/2022
RD00014916,MTR004898,CUST004898,NULL,Automatic,1.4573,424510.51,217.0,26.29,0.988,5.365,0.1893,0,0,0,2024/04/03 15:20:25
RD00013215,MTR000303,CUST000303,2022-11-15 08:28:17,Revised,7.2122,176198.5,223.6,8.91,0.825,35.252,1.0937,0,0,Good,2022-11-15 08:32:17
RD00049979,MTR000048,CUST000048,2023-02-01 02:58:07,Automatic,1.7601,427877.25,237.7,14.02,0.752,10.252,UNKNOWN,0,0,Good,1675209600
RD00043898,MTR004544,CUST004544,08/05/2022,Manual,6.9594,319654.25,227.5,4.68,0.998,31.691,1.9632,,0,Suspect,2022-05-08 14:30:59
RD00033522,MTR001681,CUST001681,2022-06-09 11:28:17,Revised,3.0514,216505880.0,229.4,17.56,0.748,14.638,1.0185,0,0,Good,2022-06-09 11:45:17
RD00029237,MTR003318,CUST003318,2024-03-11 19:21:16,Manual,6.5952,50008.15,229.7,31.07,0.724,28.418,0.9668,0,0,Good,NULL
RD00007039,MTR004755,CUST004755,2022-05-15 11:15:29,Automatic,18.0813,230118.68 kWh,232.3,13.38,0.761,NULL,NULL,0,0,Good,2022-05-15 11:32:29
RD00040107,MTR002489,CUST002489,28/12/2023,Automatic,0.8184,289761.7,270,11.25,0.76,2.988,0.1882,0,0,UNKNOWN,2023-12-28 17:05:46
RD00048676,MTR004696,CUST004696,2022-06-26 19:39:47,Automatic,2.2135,207150.69,235.8,37.82,0.975,6.752,0.4312,0,0,Good,2022-06-26 19:51:47
RD00036325,MTR000785,CUST000785,,Automatic,0.0211264,22503.74,230.1,31.74,0.72,71.629,5.6445,0,0,Good,2023-07-15 07:22:08
RD00022113,MTR003103,CUST003103,NULL,Automatic,0.4639,354160.36,0,5.93,0.77,2.466,0.1203,0,0,Good,2022-08-31 01:38:33
RD00036013,-,CUST002034,2022-05-23 20:46:09,Automatic,3.3607,479098.54,234.3,29.18,0.772,19.811,1.1105,0,0,0,2022-05-23 21:04:09
RD00000300,MTR002482,CUST002482,2023-04-11 21:12:43,Revised,0.7407,306671.04,229.9,6.92,NULL,4.062,0.0904,0,0,Good,2023-04-11 21:32:43
RD00005572,MTR001789,CUST001789,2023-01-11 00:34:39,Estimated,0.2528,203211.31,238.4,7.43,0.834,1.017,0.0482,0,0,Invalid,2023-01-11 00:42:39
RD00002291,MTR001956,CUST001956,2024-07-26 12:39:01,Automatic,23306.8,20637.37,232.9,6.45,0.902,80.426,UNKNOWN,1,0,Good,2024-07-26 13:00:01
RD00005856,MTR000933,CUST000933,2024-02-18 20:30:03,Automatic,3.2374,278311.83,223.0,17.14,0.878,14.97,1.1692,0,0,N/A,2024-02-18 21:00:03
RD00016399,MTR003630,CUST003630,2023-01-05 07:55:36,Estimated,3.3184,486595.38,231.9,33.13,0.836,-,0.6248,0,0,Good,2023-01-05 07:59:36
RD00046885,MTR004856,CUST004856,UNKNOWN,Automatic,3.2679 kWh,403283.6,229.6,30.54,0,16.781,1.0151,0,1,Good,2022-04-03 15:39:03
RD00001223,MTR003963,CUST003963,2024-05-17 21:09:50,Revised,6.4962,122577.36,231.2,34.43,0.719,33.673,2.5929,0,0,Good,2024-05-17 21:26:50
RD00049471,MTR001182,CUST001182,2023-06-14 21:39:07,Automatic,35.2906,418.13963,218.6,14.91,0.76,163.236,6.2136,0,0,Good,2023-06-14 21:49:07
RD00036368,MTR003888,CUST003888,09/04/2022,Automatic,N/A,18620.43,230.0,21.37,0.873,UNKNOWN,4.9085,0,0,Estimated,0
RD00001773,MTR004934,  CUST004934,2023-03-29 14:08:22,Estimated,3.7063,441362.92,231.1,35.82,0.803,18.282,0.9409,0,,Good,2023-03-29 14:13:22
RD00031314,MTR002888,CUST002888,2023-06-10 05:53:30,Automatic,0.867,224362.96,231.6,27.2,0.949,4.413,0.3098,0,0,Good,2023-06-10 06:05:30
RD00039701,MTR002412,CUST002412,2022-04-05 03:52:32,Automatic,0.6848,302806.44,209.7,13.48,0.995,3.273,0.1422,0,0,Good,2022-04-05 04:05:32
RD00026306,  MTR004685,CUST004685,N/A,Automatic,2.6086,316834.65,213.4,35.68,0.8,12.954,UNKNOWN,0,1,Estimated,2023-09-03 10:32:19
