bill_id,customer_id,meter_id,rate_plan_id,billing_period_start,billing_period_end,bill_date,due_date,units_consumed,peak_units,off_peak_units,bill_base_amount,fixed_charges,tax_amount,total_bill_amount,amount_paid,outstanding_balance,payment_method,payment_date,bill_status,payment_status,previous_balance,subsidy_amount,arrears,created_at,rejection_reason
BILL00021441,CUST002139,MTR002139,RP004,2023-05-01,2023/05/31,2023-06-05,2023-06-21,1389.19,530.03,700.99,10408.12,424.88,1040.81,,11873.8,0.0,Bank Transfer,2023-06-10,Paid,Disputed,3507.94,0,671.69,2023-06-05 05:26:19,Invalid or missing billing amount
BILL00022956,CUST004050,MTR004050,RP001,2024-02-01,2024-02-29,,2024-03-25,8037.55,2471.74,5087.04,66919.18,320.98,6691.92,,73932.08,0.0,Bank Transfer,,Paid,Partial,3006.3,0,62.65,2024-03-05 14:06:55,Invalid or missing billing amount
BILL00001866,CUST002652,MTR002652,RP001,2023-08-01,2023-08-31,,2023-09-15,1004.42,481.67,612.79,7137.57,,-,,7974.47,0.0,Cash,2023-09-06,0,Disputed,4415.49,UNKNOWN,1161.52,2023-09-05 14:17:43,Invalid or missing billing amount
BILL00020914,CUST000914,MTR000914,RP005,2023-07-01,2023-07-31,,2023-08-26,2219.2,987.59,1316.84,17463.2,442.32,1746.32,,0.0,19651.84,,,Sent,Unpaid,,0,564.06,2023-08-05 02:55:51,Invalid or missing billing amount
BILL00023533,CUST000777,MTR000777,RP001,2023-04-01,2023-04-30,2023-05-05,2023-05-28,107.75,52.33,60.02,392.62,173.26,39.26,,605.14,0.0,Cash,2023-06-03,Paid,Written Off,1084.67,0,1551.42,2023-05-05 19:23:00,Invalid or missing billing amount
BILL00005357,CUST001298,MTR001298,RP003,2024-05-01,2024-05-31,2024-06-05,2024-06-21,189.37,79.25,-,841.54,185.25,84.15,,1110.93,0.0,Mobile App,2024-07-04,Paid,Written Off,1259.78,78.54,113.25,2024-06-05 17:27:06,Invalid or missing billing amount
BILL00002005,CUST000434,MTR000434,RP006,2023-06-01,2023-06-30,2023-07-05,2023-07-30,26492.5,10096.4,-,223786.25,161.93,22378.62,,0.0,246326.8,,,Overdue,Unpaid,3294.29,0,383.29,2023-07-05 01:17:36,Invalid or missing billing amount
BILL00019849,CUST003698,MTR003698,RP003,2024-04-01,2024-04-30,2024-05-05,2024-05-25,298.45,98.68,205.92,,UNKNOWN,144.15,,0.0,1837.78,,,Disputed,Paid,3460.87,176.59,755.13,2024-05-05 15:08:59,Invalid or missing billing amount
BILL00009179,CUST004406,MTR004406,RP006,2024-08-01,2024-08-31,2024-09-05,2024-09-18,2030.36,804.55,1196.05,15858.06,214.12,1585.81,,0.0,17657.99,,,Disputed,,1772.18,0,794.41,2024-09-05 09:31:41,Invalid or missing billing amount
BILL00008917,CUST002226,MTR002226,RP003,2023-09-01,2023-09-30,2023-10-05,2023-10-17,271.19 kWh,100.26,148.33,1291.55,292.49,129.15,,0.0,1713.18,,,Overdue,Partial,2150.56,189.24,549.13,2023-10-05 10:59:57,Invalid or missing billing amount
BILL00016847,CUST002973,,,2023-10-01,2023-10-31,2023-11-05,2023-11-19,181790.0,77.18,97.13,799.85,214.86,79.98,,1094.68,0.0,Bank Transfer,2023-11-01,,Overdue,3660.06,4.82,727.54,2023-11-05 11:27:32,Invalid or missing billing amount
BILL00007575,CUST000760,MTR000760,RP002,2024-09-01,2024-09-30,2024-10-05,2024-10-30,280.89 kWh,123.75,182.92,1344.89,163.08,-,,0.0,1642.47,,,Revised,Overdue,2945.18,105.79,239.4,2024-10-05 08:17:06,Invalid or missing billing amount
BILL00000643,CUST000810,MTR000810,RP001,2023-10-01,2023-10-31,2023-11-05,2023-11-29,1415.24,484.66,972.13,10629.54,221.88,1062.95,,0.0,11914.37,,,Overdue,Disputed,3952.89,0,94.82,2023-11-05 08:49:50,Invalid or missing billing amount
BILL00009251,CUST000436,MTR000436,RP003,2023-11-01,2023-11-30,2023-12-05,2023-12-20,290.2,126.84,150.46,1396.1,207.74,139.61,,1743.45,0.0,MOBILE APP,2023-12-11,Paid,,,69.81,644.63,2023-12-05 19:21:53,Invalid or missing billing amount
BILL00023884,CUST004048,MTR004048,RP005,2024-11-01,2024-11-30,,2024-12-29,326.48,115.36,225.23,1635.36,348.47,163.54,,2147.37,0.0,Cheque,2024-12-29,Paid,Disputed,1483.85,0,453.25,2024-12-05 00:52:05,Invalid or missing billing amount
BILL00023205,CUST004538,MTR004538,RP005,2023-06-01,2023-06-30,2023-07-05,2023-07-24,1043.93,401.83,594.38,7473.41,,747.34,,8457.91,0.0,Cheque,,PAID,Overdue,4342.82,143.95,789.89,2023-07-05 10:11:49,Invalid or missing billing amount
BILL00021676,CUST004385,MTR004385,RP006,2023-04-01,30/04/2023,2023-05-05,,28953.21,11819.08,20073.7,244702.29,168.88,24470.23,,269341.39,0.0,Cheque,2023-06-02,Paid,Partial,2194.89,0,649.71,2023-05-05 23:03:49,Invalid or missing billing amount
BILL00014429,CUST000213,MTR000213,RP002,2023-10-01,2023-10-31,2023-11-05,2023-11-26,22145.46,10430.8,15378.03,186836.41,324.07,18683.64,,,205844.12,,,Generated,Overdue,4581.2,0,1289.11,2023-11-05 12:42:27,Invalid or missing billing amount
BILL00016363,CUST003597,MTR003597,RP001,2024-04-01,2024-04-30,2024-05-05,2024-05-27,23294.61,10925.07,14830.43,196604.18,138.23,19660.42,,216402.84,0.0,Mobile App,2024-05-08,Paid,Disputed,3861.99,0,689.68,2024-05-05 12:08:38,Invalid or missing billing amount
BILL00016349,CUST000554,MTR000554,RP001,2024-04-01,2024-04-30,2024-05-05,,168.9,55.39,114.62,728.95,196.9,72.9,,998.75,0.0,Bank Transfer,2024-05-15,Paid,Paid,3812.19,70.32,1473.9,2024-05-05 21:29:29,Invalid or missing billing amount
BILL00016557,CUST003721,MTR003721,RP006,2023-11-01,2023-11-30,2023-12-05,2023-12-19,17169.06,5642.88,10331.1,144537.01,79.23,14453.7,,159069.94,0.0,Cash,2023-12-09,Paid,Paid,739.51,0,234.61,2023-12-05 01:56:48,Invalid or missing billing amount
BILL00001760,CUST002477,MTR002477,RP004,2024-07-01,0,2024-08-05,2024-08-20,204.89,100.19,123.27,926.89,152.07,92.69,,0.0,1171.66,,,Disputed,,4941.9,103.81,1673.07,2024-08-05 07:06:04,Invalid or missing billing amount
BILL00000972,CUST000380,MTR000380,RP003,2023-08-01,2023-08-31,2023-09-05,2023-09-22,414.79,195.01,220.11,2253.53,430.23,225.35,,2909.11,0.0,Cheque,2023-10-01,Paid,Partial,1345.57,0,873.5,2023-09-05 12:18:33,Invalid or missing billing amount
BILL00023241,CUST002702,MTR002702,RP004,2024-12-01,2024-12-31,,2025-01-30,1903.37,643.29,1152.28,14778.64,468.09,1477.86,,0.0,16724.6,,,Overdue,Disputed,1174.81,0,619.46,2025-01-05 06:26:44,Invalid or missing billing amount
BILL00015073,CUST004531,MTR004531,RP005,2023-10-01,2023-10-31,2023-11-05,2023-11-21,2599.99,928.99,1803.86,20699.91,,2069.99,,0.0,23248.65,,,Overdue,Disputed,417.95,0,1579.65,2023-11-05 04:26:20,Invalid or missing billing amount
BILL00004905,CUST001169,MTR001169,RP001,2024-07-01,1722384000,2024-08-05,2024-08-18,406.96,141.29,282.54,2198.72,496.12,219.87,,2914.71,0.0,Mobile App,2024-08-30,Paid,Unpaid,4260.65,36.33,439.5,,Invalid or missing billing amount
BILL00020871,CUST002359,MTR002359,RP005,2024-01-01,2024-01-31,,2024-02-22,200.63,0,110.59,903.46,199.25,90.35,,1193.07,0.0,Cheque,2024-02-26,Paid,Overdue,2037.97,85.8,765.08,2024-02-05 05:10:23,Invalid or missing billing amount
BILL00005513,CUST004454,MTR004454,RP001,2023-05-01,2023-05-31,2023-06-05,,299.35,144.59,,1446.43,185.18,144.64,,1776.25,0.0,,2023-07-08,Paid,Partial,1016.38,148.01,1348.23,2023-06-05 03:36:49,Invalid or missing billing amount
BILL00019471,CUST003549,MTR003549,RP006,2023-07-01,31-07-2023,2023-08-05,2023-08-17,256.13 kWh,0,0,1208.71,487.35,120.87,,0.0,1816.94,,,Generated,-,,151.02,355.78,2023-08-05 10:35:03,Invalid or missing billing amount
BILL00012440,CUST004856,MTR004856,RP004,2024-10-01,2024-10-31,2024-11-05,2024-11-27,2049.83,859.9,1076.78,16023.56,236.66,1602.36,,17862.58,0.0,Mobile App,2024-11-26,Paid,Paid,3868.16,0,1911.62,2024-11-05 06:50:52,Invalid or missing billing amount
BILL00018614,CUST001582,MTR001582,RP001,2024-01-01,2024-01-31,2024-02-05,,346.19,159.5,215.77,1773.33,,0,,0.0,2296.7,,,Overdue,Disputed,2097.42,194.15,1737.69,2024-02-05 08:12:16,Invalid or missing billing amount
BILL00007363,CUST002881,MTR002881,RP004,2023-02-01,2023-02-28,2023-03-05,2023-03-20,2510.03,1041.38,1589.79,19935.26,418.17,1993.53,,22346.96,0.0,Mobile App,2023-03-13,Paid,Partial,4944.69,0,1173.88,2023-03-05 17:18:45,Invalid or missing billing amount
BILL00008604,CUST003490,MTR003490,RP005,2024-04-01,2024-04-30,2024-05-05,2024-05-27,105.24,-,61.44,378.82,247.41,37.88,,664.11,0.0,Mobile App,2024-06-04,Paid,Disputed,4962.14,0,1624.96,2024-05-05 17:05:26,Invalid or missing billing amount
BILL00018132,CUST004725,MTR004725,RP002,2023-04-01,30/04/2023,2023-05-05,2023-05-29,389.78,189.93,223.36,2078.46,131.97,207.85,,2418.28,0.0,Cheque,2023-06-13,Paid,Partial,603.79,34.29,1721.03,2023-05-05 03:51:31,Invalid or missing billing amount
BILL00024194,CUST002288,MTR002288,RP004,2023-11-01,,2023-12-05,2023-12-26,,527.44,781.87,9738.32,90.81,973.83,,10802.95,0.0,Bank Transfer,,Paid,disputed,,0,1059.0,2023-12-05 16:01:43,Invalid or missing billing amount
BILL00009377,CUST004493,MTR004493,RP005,2024-01-01T00:00:00Z,31-01-2024,2024-02-05,2024-02-17,1946.51,693.98,1147.04,15145.33,225.62,1514.53,,0.0,16885.48,,,Generated,unpaid,873.29,0,,2024-02-05 05:15:55,Invalid or missing billing amount
BILL00004333,CUST004576,MTR004576,RP005,2023-09-01,2023-09-30,2023-10-05,2023-10-17,781.2,284.85,489.19,5240.2,93.9,524.02,,0.0,5858.12,,,Sent,Paid,3331.61,31.47,,2023-10-05 20:12:57,Invalid or missing billing amount
BILL00020388,CUST000797,MTR000797,RP005,2023-08-01,1693440000,2023-09-05,2023-09-30,381.59,138.46,236.38,2021.13,207.36,202.11,,2430.6,0.0,Mobile App,2023-10-14,Paid,Partial,3669.29,,1607.82,2023-09-05 16:25:39,Invalid or missing billing amount
BILL00015965,CUST004130,MTR004130,RP006,2024-03-01,2024-03-31,2024-04-05,2024-04-17,25.53959,9022.65,UNKNOWN,215686.52,,21568.65,,,0.0,Online,2024-04-15,Paid,Paid,3665.71,0,1758.1,2024-04-05 10:25:30,Invalid or missing billing amount
BILL00024797,CUST004223,MTR004223,RP006,2023-02-01,2023-02-28,2023-03-05,2023-03-25,164.09,53.04,87.47,702.5,128.84,70.25,,901.59,0.0,Bank Transfer,2023-03-25,Paid,Partial,2590.75,97.32,1067.84,2023-03-05 23:39:29,Invalid or missing billing amount
BILL00021296,CUST099045,MTR002240,RP002,2023-12-01,2023-12-31,2024-01-05,2024-01-26,256.71,118.73,177.4,1211.9,183.2,121.19,,1516.3,0.0,Online,2024-01-30,Paid,Partial,-,139.34,581.62,2024-01-05 01:21:03,Invalid or missing billing amount
BILL00018237,CUST004832,MTR004832,RP006,2023-09-01,0,2023-10-05,,97.19,34.39,56.2,340.16,324.94,34.02,,0.0,699.12,,,Overdue,Paid,2709.98,0,908.77,2023-10-05 09:51:19,Invalid or missing billing amount
BILL00021503,CUST001255,MTR001255,RP006,2024-06-01,2024-06-30,2024-07-05,,597.05,285.54,378.28,3674.92,134.3,367.49,,4176.72,0.0,Cheque,,Paid,Written Off,2276.23,139.88,1534.92,2024-07-05 23:21:18,Invalid or missing billing amount
BILL00003986,CUST004803,MTR004803,RP001,2023-06-01,2023-06-30,,2023-07-19,221.22,94.77,,1016.71,340.42,101.67,,1458.8,0.0,Mobile App,,Paid,Paid,1722.29,83.79,1772.56,2023-07-05 09:14:18,Invalid or missing billing amount
BILL00000169,CUST002091,MTR002091,RP003,2024-06-01,2024-06-30,2024-07-05,2024-07-17,169.67,64.15,,733.18,60.11,73.32,,0.0,866.61,,,Generated,Disputed,2449.31,,1373.48,2024-07-05 11:32:35,Invalid or missing billing amount
BILL00006708,CUST001461,MTR001461,,2023-11-01T00:00:00Z,2023-11-30,2023-12-05,2023-12-21,102.11,44.07,,361.61,183.98,36.16,,581.74,0.0,Bank Transfer,2024-01-05,Paid,Written Off,200.63,0,789.42,,Invalid or missing billing amount
BILL00006921,CUST004143,MTR004143,RP006,2023-10-01,2023-10-31,2023-11-05,2023-11-20,-,45.07,93.17,534.03,274.58,53.4,,0.0,862.01,,,Overdue,Paid,3341.2,45.38,82.27,2023-11-05 09:01:51,Invalid or missing billing amount
BILL00014524,CUST004379,MTR004379,RP004,2023-10-01,2023-10-31,,2023-11-15,1585.26,609.84,1095.29,12074.71,141.73,1207.47,,13423.91,0.0,Online,2023-11-24,Paid,Paid,3242.08,0,1347.55,2023-11-05 19:32:33,Invalid or missing billing amount
BILL00015475,CUST000711,MTR000711,RP001,2023-11-01,2023-11-30T00:00:00Z,,2023-12-28,25013.0,11352.36,14508.11,211210.5,453.92,21121.05,,0.0,232785.47,,,Generated,0,,0,1070.32,2023-12-05 16:16:22,Invalid or missing billing amount
BILL00023609,CUST000271,MTR000271,RP001,2024-08-01,2024-08-31,2024-09-05,2024-09-21,129.83,40.1,,514.07,472.72,51.41,,0.0,1038.19,,,Generated,Unpaid,3826.52,0,1423.67,2024-09-05 04:15:39,Invalid or missing billing amount
BILL00002575,CUST001555,MTR001555,RP005,2023-11-01,30/11/2023,2023-12-05,2023-12-22,0.32115,156.03,195.35,1598.05,105.35,159.8,,1863.2,0.0,Mobile App,2023-12-07,Paid,Written Off,3515.96,0,594.89,2023-12-05 01:22:18,Invalid or missing billing amount
BILL00021960,CUST002664,MTR002664,RP004,2024-04-01T00:00:00Z,2024-04-30,2024-05-05,,294.14,112.97,0,,291.13,141.78,,0.0,,,,Overdue,Partial,1845.28,65.29,1363.65,2024-05-05 17:40:34,Invalid or missing billing amount
BILL00011970,CUST003233,MTR003233,RP001,2023-04-01,,,2023-05-15,312.2,-,178.19,,,153.54,,1761.19,0.0,Online,2023-05-05,Paid,Written Off,1822.07,UNKNOWN,-,,Invalid or missing billing amount
BILL00023660,,MTR003301,RP006,2023-01-01,2023-01-31,2023-02-05,2023-03-01,240.44,117.81,134.46,1122.42,144.65,112.24,,0.0,1379.31,,,Overdue,Written Off,2251.59,60.51,545.99,2023-02-05 09:25:21,Invalid or missing billing amount
BILL00003550,CUST002037,MTR002037,RP001,2023-11-01,2023-11-30,2023-12-05,,22007.07,8049.83,13350.97,185660.1,320.87,18566.01,,204546.97,0.0,0,,Paid,Partial,267.01,0,1684.32,2023-12-05 22:01:25,Invalid or missing billing amount
BILL00001437,CUST000519,MTR000519,RP003,2024-06-01,2024-06-30,,2024-07-30,311.36 kWh,105.97,186.29,1529.52,372.1,152.95,,0.0,2054.57,,,Disputed,,3556.78,186.78,1732.07,2024-07-05 06:24:29,Invalid or missing billing amount
BILL00014663,CUST000709,MTR000709,RP002,2024-08-01,2024-08-31,2024-09-05,2024-09-22,281.34,97.95,-,1347.37,401.6,134.74,,0.0,0.0,,2024-09-11,Paid,Disputed,1024.95,3.3,7.26,2024-09-05 18:46:42,Invalid or missing billing amount
BILL00005504,CUST001762,MTR001762,RP003,2023-04-01,2023-04-30,2023-05-05,2023-05-15,380.67,133.42,236.21,2014.69,114.3,201.47,,0.0,2330.46,,,Generated,,2104.21,135.81,-,2023-05-05 02:13:56,Invalid or missing billing amount
BILL00015906,CUST000465,MTR000465,RP005,2024-12-01,2024-12-31,2025-01-05,2025-01-28,210.4,77.03,141.19,957.2,222.68,95.72,,1275.6,0.0,Mobile App,,Paid,Paid,4415.15,35.51,333.41,,Invalid or missing billing amount
BILL00013731,CUST003436,MTR003436,RP004,2023-08-01,1693440000,2023-09-05,2023-09-25,28659.2,12796.19,14716.41,242203.2,,24220.32,,0.0,266653.57,,,Disputed,Partial,2780.65,0,747.14,2023-09-05 11:52:42,Invalid or missing billing amount
BILL00023165,CUST004010,MTR004010,RP005,2024-07-01,2024-07-31,2024-08-05,2024-08-27,351.74,124.42,236.72,1812.18,281.96,181.22,,0.0,2275.36,,,Generated,Partial,918.78,39.51,688.11,2024-08-05 04:27:23,Invalid or missing billing amount
BILL00021018,CUST002193,MTR002193,RP004,2024-11-01,2024-11-30,2024-12-05,2024-12-27,230.46,103.64,161.1,1067.53,128.89,106.75,,0.0,1303.17,,,Revised,Disputed,4712.16,42.91,1580.21,2024-12-05 07:35:19,Invalid or missing billing amount
BILL00014143,CUST003244,MTR003244,RP002,2024-11-01,2024-11-30,2024-12-05,2024-12-26,167.71,78.77,100.38,722.4,178.74,72.24,,973.38,,-,,Paid,Overdue,3295.64,39.8,,2024-12-05 00:14:43,Invalid or missing billing amount
BILL00010590,CUST004704,MTR004704,RP004,2024-03-01,2024-03-31,2024-04-05,2024-04-28,173.34,85.9,,753.37,193.75,75.34,,,,,,Revised,Disputed,2575.36,0,57.69,2024-04-05 22:36:12,Invalid or missing billing amount
BILL00019452,CUST004708,MTR004708,RP001,2023-01-01,2023-01-31,2023-02-05,2023-02-18,178.9,,91.66,783.95,472.01,78.4,,0.0,1334.36,,,Revised,Overdue,4557.31,152.61,247.26,2023-02-05 15:06:46,Invalid or missing billing amount
BILL00020732,CUST000173,MTR000173,RP003,2023-01-01,2023-01-31,2023-02-05,2023-02-20,19909.77,6450.28,13249.21,167833.05,354.18,16783.3,,184970.52,0.0,Bank Transfer,2023-02-23,Paid,Partial,2644.65,0,111.52,,Invalid or missing billing amount
BILL00008627,CUST004496,MTR004496,RP006,2023-06-01,2023-06-30,2023-07-05,,540268.55,1348.86,1545.02,21777.21,52.78,2177.72,,0.0,24007.71,,,Generated,Disputed,895.06,0,1821.77,2023-07-05 21:39:01,Invalid or missing billing amount
BILL00019187,CUST003917,MTR003917,RP006,2024-07-01,2024-07-31,2024-08-05,2024-08-30,1665.38,,850.09,12755.73,368.64,1275.57,,14399.94,0.0,Cash,2024-08-17,Paid,Paid,1268.3,0,1650.22,2024-08-05 02:39:11,Invalid or missing billing amount
BILL00001485,CUST001376,MTR001376,RP003,2024-04-01,2024-04-30,,2024-05-26,128.58,49.19,77.73,507.19,420.87,50.72,,978.78,0.0,Auto Debit,2024-05-31,Paid,Overdue,2659.55,135.44,492.82,2024-05-05 23:52:36,Invalid or missing billing amount
BILL00012444,CUST000545,MTR000545,RP001,2023-12-01,2023-12-31,2024-01-05,2024-01-22,183.04,72.09,116.31,806.72,363.55,80.67,,1250.94,0.0,Online,2024-01-28,Paid,Written Off,3990.23,113.46,748.48,2024-01-05 12:07:59,Invalid or missing billing amount
BILL00006069,CUST004013,MTR004013,RP006,2023-07-01,2023-07-31,,2023-08-18,750.46,-,470.74,4978.91,,497.89,,0.0,5608.19,,,Disputed,DISPUTED,1413.37,157.38,UNKNOWN,2023-08-05 19:33:57,Invalid or missing billing amount
BILL00001860,CUST003499,MTR003499,RP004,2024-08-01,2024-08-31,2024-09-05,2024-09-17,,8532.65,9775.56,158224.14,482.15,15822.41,,174528.7,0.0,Auto Debit,2024-09-18,Paid,Partial,0,,,2024-09-05 03:59:55,Invalid or missing billing amount
BILL00013984,CUST002427,MTR002427,RP005,0,2023-10-31,2023-11-05,2023-11-17,11604.34,3848.61,,97236.89,131.38,9723.69,,0.0,107091.96,,,Disputed,Disputed,244.63,0,1447.36,,Invalid or missing billing amount
BILL00018977,CUST001212,MTR001212,RP004,2023-08-01,2023-08-31,2023-09-05,2023-09-24,407.7,194.77,231.07,,98.22,220.39,,2522.51,0.0,Online,2023-09-19,Paid,Disputed,2367.61,81.89,540.6,2023-09-05 00:14:52,Invalid or missing billing amount
BILL00017209,CUST003806,MTR003806,RP006,2024-02-01,2024-02-29,2024-03-05,2024-03-25,282.06,91.59,195.63,1351.33,311.41,135.13,,1797.87,0.0,Cash,2024-03-08,Paid,,3398.89,27.41,1208.13,2024-03-05 03:53:51,Invalid or missing billing amount
BILL00020092,CUST004180,MTR004180,RP005,2024-08-01,2024-08-31,2024-09-05,2024-09-26,37735.32,12510.38,22890.37,319350.22,243.73,31935.02,,351528.97,0.0,Cash,,Paid,Partial,2795.33,0,1788.74,,Invalid or missing billing amount
BILL00013071,CUST002188,MTR002188,RP006,2023-03-01,2023-03-31,2023-04-05,,889.07,409.85,-,6157.1,287.37,615.71,,7060.17,0.0,Mobile App,2023-04-02,Paid,Unpaid,1010.38,-,,2023-04-05 15:49:19,Invalid or missing billing amount
BILL00023303,CUST003940,MTR003940,RP003,2023-05-01,2023-05-31,2023-06-05,2023-06-25,281.14,135.99,161.44,1346.27,421.08,134.63,,1901.98,0.0,Auto Debit,2023-06-13,Paid,Unpaid,199.9,0,97.52,2023-06-05 17:50:02,Invalid or missing billing amount
BILL00006605,CUST001257,MTR001257,RP003,2023-04-01,2023-04-30,,2023-05-24,221.78,69.01,147.59,1019.79,57.78,101.98,,1179.55,0.0,Cash,2023-05-20,Paid,Paid,710.83,20.84,,2023-05-05 15:53:09,Invalid or missing billing amount
BILL00010396,CUST004300,MTR004300,RP002,2023-10-01,2023-10-31,2023-11-05,2023-11-29,320.88,119.21,184.45,1596.16,312.22,159.62,,0.0,2068.0,,,Disputed,Written Off,380.41,92.95,1775.85,2023-11-05 20:11:56,Invalid or missing billing amount
BILL00005372,CUST002010,MTR002010,RP006,2024-01-01,2024-01-31,,2024-02-16,344.9,104.34,233.42,,423.22,176.43,,2363.95,0.0,Online,2024-02-25,Paid,Unpaid,1712.78,57.72,944.84,2024-02-05 15:23:38,Invalid or missing billing amount
BILL00002762,CUST001665,MTR001665,RP002,2023-11-01,2023-11-30,,2023-12-29,1496.61,485.29,982.33,11321.18,118.66,UNKNOWN,,12571.97,0.0,CASH,2024-01-08,Paid,Paid,788.7,0,574.56,2023-12-05 20:38:18,Invalid or missing billing amount
BILL00017280,CUST004272,MTR004272,RP003,2024-02-01,2024-02-29,2024-03-05,2024-03-26,,150.57,190.79,1470.65,419.61,147.06,,2037.32,0.0,Cheque,2024-03-13,Paid,Paid,4251.66,88.6,1278.61,2024-03-05 03:53:46,Invalid or missing billing amount
BILL00017191,CUST002896,MTR002896,RP004,2024-09-01,2024-09-30,2024-10-05,2024-10-30,2109.83,708.8,1436.68,16533.56,384.12,1653.36,,0.0,18571.03,,,Overdue,Unpaid,3592.35,0,881.29,2024-10-05 23:42:42,Invalid or missing billing amount
BILL00020946,CUST004896,MTR004896,-,2023-01-01,31/01/2023,2023-02-05,2023-02-20,2013.65,665.0,1016.52,15716.03,197.05,1571.6,,0.0,17484.68,,,Overdue,Paid,4106.25,0,455.63,2023-02-05 16:35:31,Invalid or missing billing amount
BILL00007893,CUST004445,MTR004445,RP005,2023-10-01,2023-10-31,2023-11-05,2023-11-22,2349.42,781.26,1297.76,18570.07,134.47,1857.01,,20561.55,0.0,Cash,2023-11-14,Paid,Written Off,1230.41,0,626.74,2023-11-05 10:24:45,Invalid or missing billing amount
BILL00020558,CUST000241,MTR000241,RP001,2023-02-01,2023-02-28,2023-03-05,2023-03-20,311.98,139.54,191.25,1533.86,418.9,153.39,,2106.15,0.0,Cheque,,Paid,Overdue,1218.73,175.3,,2023-03-05 00:44:30,Invalid or missing billing amount
BILL00007858,,MTR004963,RP004,2024-04-01,2024-04-30,2024-05-05,2024-05-17,2421.66,1079.38,1537.96,-,447.72,1918.41,,0.0,21550.24,,,Revised,Unpaid,1814.31,0,358.53,2024-05-05 23:25:29,Invalid or missing billing amount
BILL00017463,CUST001048,MTR001048,RP006,2023-12-01,31/12/2023,,2024-01-23,207.08,72.42,144.48,938.94,411.74,93.89,,1444.57,0.0,CASH,2024-01-26,,Partial,2207.0,184.89,395.49,2024-01-05 01:22:21,Invalid or missing billing amount
BILL00011881,CUST004398,MTR004398,RP006,2024-01-01,2024-01-31,2024-02-05,2024-02-26,158.78,54.5,82.5,673.29,432.08,67.33,,1172.7,0.0,Cash,2024-02-21,Paid,Paid,4035.57,23.32,1734.08,2024-02-05 09:20:56,Invalid or missing billing amount
BILL00005247,CUST001982,MTR001982,RP001,2023-06-01,2023-06-30,2023-07-05,2023-07-20,420.42,155.17,270.46,2292.94,,229.29,,,0.0,,2023-08-01,Paid,Written Off,4474.07,100.2,565.76,2023-07-05 22:59:34,Invalid or missing billing amount
BILL00010294,CUST001707,MTR001707,RP006,2023-01-01T00:00:00Z,,2023-02-05,2023-02-27,759.55,268.78,450.87,,368.44,505.62,,0.0,5930.23,,,Disputed,Unpaid,3638.52,0.02,1907.92,,Invalid or missing billing amount
BILL00014264,CUST000839,MTR000839,RP002,2023-02-01,2023-02-28,2023-03-05,,1671.15,591.55,902.22,12804.78,154.02,1280.48,,14239.27,0.0,Bank Transfer,,Paid,Overdue,1644.29,0,1353.93,2023-03-05 09:22:19,Invalid or missing billing amount
BILL00018089,CUST002346,MTR002346,,2024-10-01,2024-10-31,2024-11-05,2024-11-28,148.13,58.8,102.98,614.71,104.07,61.47,,0.0,780.25,,,Overdue,Unpaid,168.78,66.92,1807.91,2024-11-05 19:07:46,Invalid or missing billing amount
BILL00018262,CUST003675,MTR003675,RP003,2023-09-01,2023-09-30,,2023-10-30,246.02,87.76,147.93,1153.11,474.06,115.31,,1742.48,0.0,Mobile App,2023-10-14,Paid,Paid,1309.85,139.58,611.82,2023-10-05 07:46:09,Invalid or missing billing amount
