read_id,meter_id,customer_id,read_timestamp,read_type,units_consumed,cumulative_reading,voltage_v,current_a,power_factor,peak_demand_kw,reactive_units_kvar,tamper_flag,outage_flag,quality_flag,created_at,rejection_reason
RD00016558,MTR003757,CUST003757,2023-09-20 03:51:36,manual,,114349.21,229.9,6.49,0.925,1.789,0.0601,0,0,Good,2023-09-20 04:14:36,Invalid or missing units consumed
RD00005873,MTR001949,CUST001949,2024-10-02 12:26:44,Automatic,,272724.44,234.4,13.2,0.931,3.366,0.0,0,0,Good,2024-10-02 12:29:44,Invalid or missing units consumed
RD00023239,MTR003188,CUST003188,2023-01-01 21:35:37,Automatic,,50611.13,,17.79,0.996,9.479,0.4583,0,0,Good,2023-01-01 21:40:37,Invalid or missing units consumed
RD00018050,MTR004283,CUST004283,2023-08-22 00:36:10,Automatic,,435750.1,246.3,41.25,0.738,9.303,0.4566,0,0,Good,2023-08-22 01:06:10,Invalid or missing units consumed
RD00016922,MTR001213,CUST001213,2023-05-22 23:59:51,Automatic,,150984.49,217.4,20.41,0.91,2.881,0.2475,0,0,Invalid,2023-05-23 00:23:51,Invalid or missing units consumed
RD00033442,MTR003282,CUST003282,2022-09-06 05:55:27,Automatic,,221197.63,229.1,43.53,0.969,24.331,1.9912,0,0,Suspect,,Invalid or missing units consumed
RD00017479,MTR001263,CUST001263,2024-10-14 08:13:08,Estimated,,194460.6,239.4,31.09,0.966,8.553,0.5418,0,0,Suspect,2024-10-14 08:27:08,Invalid or missing units consumed
RD00018561,MTR000216,CUST000216,2022-02-26 07:24:07,Automatic,,306387.46,243.7,48.05,0.982,,0.9166,0,0,Good,2022-02-26 07:53:07,Invalid or missing units consumed
RD00041165,MTR002424,CUST002424,,Automatic,,267276.13,215.2,10.71,0.825,109.377,13.198,UNKNOWN,0,,,Invalid or missing units consumed
RD00010927,MTR001678,CUST001678,2023-12-16 16:38:16,Automatic,,16258.81,220.9,25.27,0.829,114.042,10.946,0,0,Good,2023-12-16 16:55:16,Invalid or missing units consumed
RD00023340,MTR002439,-,2024-10-19 14:16:03,Manual,,104034.1,247.4,45.88,0.876,0.0,0.06,0,0,Estimated,2024-10-19 14:24:03,Invalid or missing units consumed
RD00006767,,CUST002430,2022-09-04 04:22:17,Automatic,,266072.68,231.2,17.34,0.746,,2.0898,0,0,Good,2022-09-04 04:51:17,Invalid or missing units consumed
RD00012052,MTR002214,CUST002214,2022-10-10 04:18:59,Estimated,,159146.93,215.0,24.76,0.733,40.403,2.0279,0,0,Good,,Invalid or missing units consumed
RD00026135,MTR003696,CUST003696,2022-02-19 23:24:51,Automatic,,85147.49,243.4,3.42,0.798,29.168,1.8175,0,0,Good,2022-02-19 23:51:51,Invalid or missing units consumed
RD00042697,MTR099097,CUST003247,2023-01-20 09:06:05,Automatic,,,229.7,9.75,0.816,12.583,0.4692,0,0,Good,2023-01-20 09:13:05,Invalid or missing units consumed
RD00002856,MTR003861,CUST003861,2023-12-08 11:31:11,,,268083.69,223.3,24.36,0.712,3.3,0.2373,0,0,Good,2023-12-08 11:36:11,Invalid or missing units consumed
RD00008416,MTR002713,CUST002713,2024-05-13 20:34:36,,,,226.9,25.72,0.747,131.58,12.3824,0,0,Good,2024-05-13 20:42:36,Invalid or missing units consumed
RD00001177,MTR003866,CUST003866,,Automatic,,349495.96,242.3,3.56,,861.762,33.7308,0,0,Suspect,,Invalid or missing units consumed
RD00033602,MTR000667,CUST000667,,Automatic,,229734.96,221.0,42.11,0.946,32.83,1.744,0,,Good,2023-03-16 01:18:20,Invalid or missing units consumed
RD00005203,MTR000120,CUST000120,2024-12-01 19:38:21,Automatic,,193508.44,239.7,1.87,0.772,47.311,,0,0,Good,2024-12-01 19:59:21,Invalid or missing units consumed
RD00029629,MTR000592,CUST000592,,Automatic,,292018.76,236.0,39.06,0.759,15.615,0.8821,0,0,Estimated,2023-05-11 22:10:31,Invalid or missing units consumed
RD00037974,MTR000491,,2023-05-30 15:12:37,Automatic,,59503.59,226.7,29.37,0.727,6.527,0.3444,0,0,Good,,Invalid or missing units consumed
RD00024530,MTR002155,CUST002155,2022-09-09 15:10:17,Automatic,,415242.77,239.2,36.43,0.0,1.165,0.0469,0,0,Suspect,2022-09-09 15:23:51,Invalid or missing units consumed
RD00015057,MTR002043,CUST002043,2023-06-06 11:12:51,Automatic,,,211.6,11.04,0.765,8.607,0.3209,0,0,Good,2023-06-06 11:28:51,Invalid or missing units consumed
RD00007966,MTR002019,CUST002019,2023-12-11 00:03:40,Manual,,172639.74,239.0,42.51,0.0,2.231,0.1226,0,0,Good,2023-12-11 00:24:40,Invalid or missing units consumed
RD00037479,MTR000825,CUST000825,2022-11-08 14:42:15,,,66262.95,228.8,16.33,0.782,8.79,0.2303,0,0,Good,2022-11-08 15:10:15,Invalid or missing units consumed
RD00029476,MTR004925,CUST004925,2022-09-04 17:34:51,Automatic,,252820.9,225.2,18.47,0.916,13.264,0.8141,0,0,Good,2022-09-04 18:02:51,Invalid or missing units consumed
RD00041550,MTR004440,CUST004440,2022-05-13 02:04:24,Automatic,,423666.98,222.1,26.04,0.861,227.629,14.5656,0,0,Good,2022-05-13 02:30:24,Invalid or missing units consumed
RD00007585,MTR003866,CUST003866,,Automatic,,88992.11,238.9,16.15,0.935,242.707,9.3774,0,0,Invalid,2023-07-16 09:09:30,Invalid or missing units consumed
RD00001837,MTR000061,CUST000061,2022-12-24 04:33:33,Automatic,,498039.12,252.0,24.91,0.874,3.186,0.3043,0,0,,2022-12-24 04:53:33,Invalid or missing units consumed
RD00013268,MTR002042,CUST002042,2024-06-16 18:19:11,Automatic,,180592.54,250.9,16.82,0.998,8.002,0.25,0,0,Good,2024-06-16 18:47:11,Invalid or missing units consumed
RD00017682,MTR000922,CUST000922,2023-06-19 23:01:29,Automatic,,39565.65,245.0,48.66,0.712,45.815,2.7297,0,0,Good,2023-06-19 23:24:29,Invalid or missing units consumed
RD00044833,MTR099155,CUST003526,2023-06-08 13:18:59,Automatic,,221.43877,219.3,20.01,0.976,1.681,0.0752,0,0,Good,2023-06-08 13:19:59,Invalid or missing units consumed
RD00021339,MTR002629,CUST002629,2023-08-05 05:32:39,Automatic,,160035.49,208.4,37.7,0.704,8.355,0.1574,0,0,Good,2023-08-05 05:34:39,Invalid or missing units consumed
RD00036869,MTR002321,CUST002321,,Automatic,,333698.74,227.4,24.75,0.971,0.483,0.0155,1,0,Good,2023-12-25 02:20:36,Invalid or missing units consumed
RD00036840,MTR000197,CUST000197,2022-04-16 22:54:48,Automatic,,78200.4,225.4,21.82,0.707,5.984,0.2445,0,0,Good,2022-04-16 23:23:48,Invalid or missing units consumed
RD00021658,MTR000428,CUST000428,2023-03-29 09:29:44,Manual,,247452.99,223.8,,0.757,413.57,40.7294,0,0,Good,2023-03-29 09:48:44,Invalid or missing units consumed
RD00006054,MTR001035,CUST001035,2023-06-21 15:46:33,Automatic,,355954.75,232.3,46.89,0.917,,0.7781,0,0,Good,2023-06-21 15:48:33,Invalid or missing units consumed
RD00006338,MTR003392,CUST003392,2024-10-28 04:28:40,automatic,,298256.19,241.2,9.62,0.873,742.724,37.4042,0,0,Good,2024-10-28 04:57:40,Invalid or missing units consumed
RD00039901,MTR003294,CUST003294,2023-12-05 17:29:19,Manual,,146322.1,244.2,25.32,0.973,9.518,0.7198,0,0,Estimated,2023-12-05 17:51:19,Invalid or missing units consumed
RD00046795,MTR004048,CUST004048,2023-01-11 02:51:58,Automatic,,129291.56,210.3,0.0,0.928,14.223,0.3977,0,0,Estimated,2023-01-11 03:15:58,Invalid or missing units consumed
RD00048783,MTR001631,CUST001631,,Estimated,,282337.27,236.1,24.39,0.904,15.057,1.2249,0,0,Good,2022-08-27 17:30:31,Invalid or missing units consumed
RD00043176,MTR003728,CUST003728,2023-02-14 00:19:47,Automatic,,450226.97,222.2,26.2,,34.923,1.8603,0,0,Good,,Invalid or missing units consumed
RD00041071,MTR000797,CUST000797,2022-04-03 15:30:13,Revised,,371799.19,222.5,40.8,0.966,22.009,0.7663,0,0,Estimated,2022-04-03 15:34:13,Invalid or missing units consumed
RD00015351,MTR004438,CUST004438,,Manual,,462612.8,225.0,7.81,0.898,36.254,1.6789,0,,,2022-05-01 07:41:55,Invalid or missing units consumed
RD00006721,MTR004165,CUST004165,2024-02-16 02:53:53,Automatic,,309511.31,227.8,22.0,0.8,4.755,0.3126,0,0,Good,2024-02-16 03:05:53,Invalid or missing units consumed
RD00036626,MTR002792,CUST002792,2022-01-18 23:47:55,Manual,,264003.01,227.7,32.36,0.982,1.254,0.0764,0,0,Invalid,2022-01-19 00:08:55,Invalid or missing units consumed
RD00036213,MTR003611,CUST003611,2024-07-10 15:42:18,Automatic,,441152.79,239.5,38.3,0.901,5.13,0.3314,0,0,Good,2024-07-10 16:05:52,Invalid or missing units consumed
RD00013010,MTR003002,CUST003002,2023-05-09 08:44:33,Manual,,283524.23,234.2,36.73,,852.802,37.9147,0,0,Good,2023-05-09 08:55:33,Invalid or missing units consumed
RD00006049,MTR004819,CUST004819,2024-07-22 04:53:17,Automatic,,79209.7,246.3,3.19,,3.819,0.2956,0,0,good,,Invalid or missing units consumed
RD00030936,MTR001913,CUST001913,2024-08-14 15:20:11,Automatic,,,246.8,7.87,0.739,8.091,0.2916,0,0,Good,2024-08-14 15:30:11,Invalid or missing units consumed
RD00002980,MTR000369,CUST000369,2024-04-20 22:41:34,Automatic,,363318.01,202.6,43.46,0.855,251.772,14.9888,0,0,,2024-04-20 23:08:34,Invalid or missing units consumed
RD00011519,MTR003598,CUST003598,2024-08-07 10:04:11,Revised,,287995.39,209.3,12.25,0.768,2.283,0.0857,0,1,good,2024-08-07 10:15:11,Invalid or missing units consumed
RD00024626,MTR003126,CUST003126,2022-12-03 10:06:54,Automatic,,54849.58,231.4,27.92,0.794,34.034,3.5332,0,0,Good,2022-12-03 10:28:54,Invalid or missing units consumed
RD00006871,MTR002820,CUST002820,2022-09-11 09:20:02,Manual,,246534.82,,17.89,0.833,29.071,2.3101,0,0,Good,2022-09-11 09:30:02,Invalid or missing units consumed
RD00043625,MTR003770,CUST003770,2023-01-30 21:46:09,Automatic,,414828.01,228.8,0.71,0.728,4.066,0.0872,0,,Good,2023-01-30 21:51:09,Invalid or missing units consumed
RD00018204,MTR001397,CUST001397,2022-02-18 22:56:07,Revised,,382950.63,235.3,10.73,0.806,10.612,0.5543,0,0,Good,,Invalid or missing units consumed
RD00034961,MTR000009,CUST000009,2023-10-22 15:56:27,Automatic,,,238.5,26.32,,7.718,0.2327,0,0,Invalid,2023-10-22 16:16:27,Invalid or missing units consumed
RD00018816,MTR000117,CUST000117,2023-07-02 04:49:13,Automatic,,483584.58,222.1,17.12,0.817,315.046,20.7393,0,0,,2023-07-02 05:08:13,Invalid or missing units consumed
RD00044080,MTR003857,CUST003857,2022-02-28 14:54:57,Automatic,,139695.02,227.9,31.72,0.876,4.655,0.1466,0,0,Invalid,2022-02-28 15:06:57,Invalid or missing units consumed
RD00007193,MTR001587,CUST001587,2024-04-08 22:30:57,-,,323569.91,247.3,2.71,0.726,30.197,2.2774,0,0,Estimated,2024-04-08 22:52:57,Invalid or missing units consumed
RD00037939,MTR003082,CUST003082,2024-01-23 19:25:29,Automatic,,199685.8,245.7,30.55,,27.364,2.4257,0,0,Good,2024-01-23 19:50:29,Invalid or missing units consumed
RD00049926,MTR099907,CUST002930,2024-11-04 01:10:11,Manual,,304013.71,224.1,19.36,0.798,4.225,0.2252,0,0,Good,,Invalid or missing units consumed
RD00049982,MTR001653,CUST001653,2024-02-01 09:42:19,Automatic,,178282.41,233.3,43.14,0.903,6.783,0.6034,0,0,Good,2024-02-01 09:56:19,Invalid or missing units consumed
RD00025740,MTR000760,CUST000760,2022-11-11 01:31:14,,,414692.37,UNKNOWN,39.75,0.71,0.534,0.0548,0,0,Good,2022-11-11 01:43:14,Invalid or missing units consumed
RD00038487,MTR000111,CUST000111,2023-01-12 12:24:15,Automatic,,257975.36,223.7,,0.947,0.794,0.035,0,0,Estimated,2023-01-12 12:26:15,Invalid or missing units consumed
RD00015207,MTR004598,CUST004598,2022-08-26 04:55:43,Estimated,,268241.73,227.0,0.45,0.734,58.438,5.6096,0,1,,2022-08-26 05:16:43,Invalid or missing units consumed
RD00023717,MTR000998,CUST000998,2022-01-31 05:33:27,Automatic,,414521.85,234.6,7.03,0.764,3.705,0.3087,0,0,-,2022-01-31 05:59:27,Invalid or missing units consumed
RD00027525,MTR004087,CUST004087,2024-12-08 06:57:52,Revised,,234553.11,247.4,27.24,,7.11,0.1695,0,,Good,2024-12-08 07:09:52,Invalid or missing units consumed
RD00035269,MTR001824,CUST001824,2022-02-19 10:18:20,Automatic,,370710.21,227.9,,,,1.3582,0,0,Good,2022-02-19 10:38:20,Invalid or missing units consumed
RD00007640,MTR004478,CUST004478,2022-11-11 04:43:56,Manual,,140996.3,244.0,7.09,0.846,811.484,19.2089,0,0,Good,2022-11-11 04:59:56,Invalid or missing units consumed
RD00004784,MTR003489,CUST003489,2022-08-14 08:15:50,Automatic,,237180.35,232.4,35.26,0.951,11.709,0.6101,0,0,Good,2022-08-14 08:39:50,Invalid or missing units consumed
RD00017318,MTR001962,CUST001962,2022-05-14 07:40:29,Automatic,,13721.71,215.5,29.1,0.78,,0.8456,0,0,Good,2022-05-14 07:56:29,Invalid or missing units consumed
RD00001527,MTR004107,UNKNOWN,2023-06-07 11:10:42,Manual,,,241.3,24.97,0.948,31.465,,0,0,Estimated,2023-06-07 11:16:42,Invalid or missing units consumed
RD00030761,MTR001094,CUST001094,2024-09-21 11:00:07,Manual,,20587.22,211.3,0.0,0.753,7.395,0.5774,0,0,0,,Invalid or missing units consumed
RD00025941,MTR000329,CUST000329,2023-05-11 03:03:34,Automatic,,191734.0,217.8,16.92,0.848,0.0,0.5542,,0,,2023-05-11 03:23:34,Invalid or missing units consumed
RD00030456,MTR001050,CUST001050,2024-04-21 05:33:34,UNKNOWN,,85884.96,229.4,32.98,0.746,12.011,,1,1,Good,2024-04-21 05:42:34,Invalid or missing units consumed
RD00025690,MTR004725,CUST004725,2024-06-03 08:24:55,Automatic,,404684.48,236.5,10.51,0.776,2.665,,0,0,,2024-06-03 08:44:55,Invalid or missing units consumed
RD00020968,MTR000769,CUST000769,2023-04-25 02:25:00,automatic,,299435.93,229.7,41.23,0.878,5.246,,,0,Good,2023-04-25 02:37:00,Invalid or missing units consumed
RD00021063,MTR002459,CUST002459,,,,46428.24,231.8,43.93,0.908,13.421,0.4125,0,0,Good,2022-09-18 04:22:35,Invalid or missing units consumed
RD00033556,MTR000694,CUST000694,2022-09-24 22:19:42,Automatic,,453452.42,,3.0,0.911,764.447,23.8061,0,0,Good,2022-09-24 22:27:42,Invalid or missing units consumed
RD00044071,MTR003834,CUST003834,2022-08-03 16:02:00,Revised,,148285.16,,47.89,0.786,2.376,0.0894,0,0,Good,2022-08-03 16:27:00,Invalid or missing units consumed
RD00001393,MTR001162,CUST001162,,Automatic,,365588.04,229.6,2.04,0.774,31.703,1.0716,0,0,Good,2023-11-18 09:12:02,Invalid or missing units consumed
RD00022941,MTR000734,CUST000734,2022-07-09 09:22:06,Automatic,,109100.31,225.3,38.66,0.937,0.0,0.5294,0,0,,2022-07-09 09:29:06,Invalid or missing units consumed
RD00010653,MTR003348,CUST003348,2022-07-15 07:23:28,Manual,,184369.69,232.6,40.57,0.89,8.754,0.5625,0,0,,2022-07-15 07:40:28,Invalid or missing units consumed
RD00035315,MTR002274,CUST002274,2024-11-27 11:46:55,Automatic,,337660.97,218.1,,,2.879,0.1389,0,0,-,2024-11-27 11:56:55,Invalid or missing units consumed
RD00039982,MTR002192,CUST002192,2023-02-21 18:32:12,Automatic,,197841.61,214.6,17.68,0.951,62.88,2.1206,0,0,Estimated,2023-02-21 18:35:12,Invalid or missing units consumed
RD00021400,MTR001692,CUST001692,2024-03-01 06:56:16,Automatic,,35350.32,228.1,40.77,0.723,3.537,0.1697,0,0,Good,2024-03-01 07:03:16,Invalid or missing units consumed
RD00012121,MTR001126,CUST001126,,,,254542.25,234.8,27.97,,2.736,,0,0,,2023-10-29 04:24:58,Invalid or missing units consumed
RD00030806,MTR001069,CUST001069,2023-08-01 00:44:27,Automatic,,,216.7,22.47,0.792,11.268,0.4562,0,0,Good,2023-08-01 00:47:14,Invalid or missing units consumed
RD00043573,UNKNOWN,CUST002544,2024-08-05 01:57:02,Automatic,,281094.04,226.9,10.18,0.751,1268.872,73.3031,0,0,Good,2024-08-05 02:16:02,Invalid or missing units consumed
RD00027197,MTR004920,CUST004920,2024-07-15 06:16:34,Automatic,,285300.98,234.0,4.12,0.948,71.488,2.7191,0,0,good,2024-07-15 06:27:34,Invalid or missing units consumed
RD00006091,MTR002189,-,2023-11-21 14:39:42,Automatic,,372007.59,222.2,49.0,,624.756,21.9976,0,0,Good,2023-11-21 15:00:42,Invalid or missing units consumed
RD00036512,,CUST000913,2023-05-06 15:49:29,Revised,,435373.74,231.8,,0.758,14.417,0.3998,0,0,Good,2023-05-06 16:06:29,Invalid or missing units consumed
RD00038715,MTR003569,CUST003569,,Automatic,,196158.59,216.8,13.58,0.906,3.212,0.2692,0,0,Good,2022-02-13 02:48:56,Invalid or missing units consumed
RD00049573,MTR002547,CUST002547,2022-08-21 08:34:09,Automatic,,38520.02,247.6,4.84,0.767,6.605,0.5749,0,0,Suspect,2022-08-21 09:01:49,Invalid or missing units consumed
RD00045689,MTR003748,CUST003748,2023-01-10 11:47:45,Automatic,,81263.12,0,21.1,0.817,11.891,0.7914,0,0,Good,2023-01-10 12:17:45,Invalid or missing units consumed
RD00042677,MTR000342,CUST000342,2022-11-26 12:00:05,Automatic,,185093.22,226.4,14.75,0.827,99.289,4.0622,0,0,Good,2022-11-26 12:22:05,Invalid or missing units consumed
RD00024456,MTR000479,CUST000479,2022-01-01 13:06:01,Automatic,,,222.2,,0.872,17.657,0.6643,0,0,Good,2022-01-01 13:15:01,Invalid or missing units consumed
RD00006608,MTR003013,CUST003013,2024-09-30 12:37:40,Automatic,,121733.53,226.6,29.97,0.814,23.949,1.7023,1,0,Suspect,2024-09-30 12:44:40,Invalid or missing units consumed
RD00005133,MTR004923,CUST004923,2023-04-02 11:34:33,AUTOMATIC,,262154.49,241.9,28.3,0.982,,0.7051,0,0,Good,2023-04-02 11:50:33,Invalid or missing units consumed
RD00004490,MTR004191,CUST004191,2024-11-19 03:30:01,Automatic,,234771.12,231.8,38.95,0.711,1.406,0.0701,0,0,Good,2024-11-19 03:45:01,Invalid or missing units consumed
RD00043248,MTR002925,CUST002925,2023-05-22 00:07:38,Automatic,,92999.89,223.4,16.53,0.759,4.137,0.2314,0,0,Estimated,2023-05-22 00:22:38,Invalid or missing units consumed
RD00023221,MTR001035,CUST001035,2024-05-19 19:28:43,Manual,,113803.28,241.2,13.24,0.813,3.846,0.2872,0,0,Good,2024-05-19 19:44:43,Invalid or missing units consumed
RD00006552,MTR004425,CUST004425,2024-11-29 22:52:25,Automatic,,18189.61,246.4,46.95,0.736,9.266,,0,,Good,2024-11-29 23:06:25,Invalid or missing units consumed
RD00020571,MTR002889,CUST002889,2022-10-16 01:47:37,Automatic,,,228.4,27.9,0.92,4.293,0.1661,0,,Good,,Invalid or missing units consumed
RD00011747,MTR002535,CUST002535,2023-12-01 14:03:24,Automatic,,397540.11,231.8,34.2,0.801,6.665,0.2985,0,0,Good,2023-12-01 14:19:24,Invalid or missing units consumed
RD00034696,MTR000076,CUST000076,2023-09-10 23:12:34,Automatic,,171332.45,235.8,1.14,,7.344,0.2254,0,0,Good,2023-09-10 23:31:34,Invalid or missing units consumed
RD00042280,MTR002277,CUST002277,2023-11-08 16:18:31,AUTOMATIC,,246886.54,240.3,22.32,0.925,19.26,1.5013,0,0,Good,2023-11-08 16:44:31,Invalid or missing units consumed
RD00033202,MTR004200,CUST004200,2024-02-04 18:01:28,Manual,,102526.34,222.0,21.7,0.893,9.206,0.2,0,0,Estimated,2024-02-04 18:31:28,Invalid or missing units consumed
RD00044298,MTR002995,-,2022-07-04 02:55:09,Automatic,,44064.73,215.2,1.89,0.853,43.798,1.2427,0,0,Good,2022-07-04 03:10:09,Invalid or missing units consumed
RD00001148,MTR003315,CUST003315,2024-08-21 13:52:59,Automatic,,107579.36,230.5,9.68,,,0.1276,0,0,Good,2024-08-21 14:08:59,Invalid or missing units consumed
RD00037133,MTR099970,CUST000331,2023-05-02 04:05:10,Automatic,,118946.26,229.9,0.13,0.878,,0.8615,0,0,Good,2023-05-02 04:19:10,Invalid or missing units consumed
RD00029559,MTR001861,CUST001861,2023-03-02 12:09:59,Automatic,,485514.22,246.2,24.25,0.703,455.504,42.323,0,0,good,2023-03-02 12:37:59,Invalid or missing units consumed
RD00039030,MTR003774,CUST003774,2022-10-28 21:07:05,Manual,,279725.46,238.2,31.0,0.975,172.131,8.0772,0,0,Good,2022-10-28 21:15:14,Invalid or missing units consumed
RD00027455,MTR004812,CUST004812,2022-10-26 17:16:26,Automatic,,155383.4,227.0,1.42,0.899,10.728,0.3528,0,1,,2022-10-26 17:28:26,Invalid or missing units consumed
RD00030806,MTR001069,CUST001069,2023-08-01 00:43:33,Automatic,,,216.7,22.47,0.792,11.268,0.4562,0,0,Good,2023-08-01 00:46:33,Invalid or missing units consumed
RD00024139,MTR003817,CUST003817,,,,80934.38,233.9,21.32,0.846,5.061,0.2157,0,0,Good,2024-07-28 17:37:44,Invalid or missing units consumed
RD00004345,MTR000732,CUST000732,2024-02-03 22:49:15,Automatic,,302606.18,-,4.12,,,3.1229,0,0,Good,,Invalid or missing units consumed
RD00033047,MTR000461,CUST000461,2024-03-21 13:50:12,Automatic,,102922.04,225.8,35.75,0.977,92.754,3.0114,0,0,Good,2024-03-21 14:01:12,Invalid or missing units consumed
RD00015763,MTR000125,CUST000125,,Revised,,115605.7,236.0,37.07,0.98,1.328,0.0682,0,0,Good,2022-09-03 19:46:32,Invalid or missing units consumed
RD00038395,MTR003221,CUST003221,2022-06-26 04:11:50,Manual,,253359.05,226.3,,0.909,4.247,0.1166,0,0,0,2022-06-26 04:13:50,Invalid or missing units consumed
RD00017464,MTR000928,CUST000928,,Automatic,,119931.42,221.5,46.75,0.732,6.413,0.3612,0,0,Good,2022-12-14 14:40:58,Invalid or missing units consumed
RD00000246,MTR001161,CUST001161,,Automatic,,17254.85,201.4,23.3,0.939,4.715,0.4129,0,0,Good,,Invalid or missing units consumed
RD00041154,MTR003473,CUST003473,2023-11-23 05:43:41,Automatic,,391840.2,223.5,43.8,0.982,2.92,,0,0,Estimated,2023-11-23 06:05:41,Invalid or missing units consumed
RD00035768,MTR003305,CUST003305,2023-01-20 07:08:29,Automatic,,253082.97,214.3,13.02,0.906,105.872,7.5597,0,0,Good,2023-01-20 07:22:29,Invalid or missing units consumed
RD00024315,MTR001425,CUST001425,2022-12-10 23:18:02,Estimated,,413689.63,,30.09,0.787,0.374,0.0159,0,0,Good,2022-12-10 23:40:02,Invalid or missing units consumed
RD00020513,MTR002066,CUST002066,2024-03-04 13:46:31,Automatic,,,226.6,13.22,0.929,0.453,0.0305,0,0,Suspect,2024-03-04 13:58:31,Invalid or missing units consumed
RD00022910,MTR000079,CUST000079,2023-10-08 17:57:08,Automatic,,270816.88,228.8,32.67,0.78,2.965,0.1999,0,,Suspect,2023-10-08 18:05:08,Invalid or missing units consumed
RD00006058,MTR002981,CUST002981,2024-10-05 15:02:26,Automatic,,134111.88,240.6,37.6,0.954,3.891,0.2764,0,1,Good,2024-10-05 15:14:26,Invalid or missing units consumed
RD00045652,MTR003388,CUST003388,2023-02-02 04:33:59,Automatic,,143581.58,225.4,,0.978,2.185,0.2676,0,1,Good,2023-02-02 04:55:59,Invalid or missing units consumed
